75, 0.002000, 1.042519
55, 0.013000, 1.028140
40, 0.098000, nan
75, 0.004000, 1.041762
90, 0.043000, 1.357954
80, 0.067000, nan
5, 0.000000, 0.999430
20, 0.026000, 1.007987
20, 0.001000, 1.008670
35, 0.064000, nan
60, 0.065000, nan
75, 0.046000, 1.593703
90, 0.067000, nan
30, 0.057000, nan
70, 0.089000, nan
70, 0.094000, nan
55, 0.012000, 1.028347
85, 0.002000, 1.049663
95, 0.043000, 1.389027
5, 0.029000, 0.998523
5, 0.084000, 1.880344
30, 0.053000, 1.178183
45, 0.080000, nan
15, 0.002000, 1.005397
50, 0.040000, 1.114792
65, 0.097000, nan
80, 0.028000, 1.084612
10, 0.087000, nan
25, 0.096000, nan
90, 0.035000, 1.140196
50, 0.036000, 1.075111
15, 0.065000, nan
45, 0.053000, nan
75, 0.095000, nan
90, 0.010000, 1.050593
95, 0.043000, 1.383870
90, 0.099000, nan
15, 0.028000, 1.004200
85, 0.022000, 1.066589
70, 0.010000, 1.038405
20, 0.046000, 1.059123
45, 0.077000, nan
85, 0.089000, nan
80, 0.068000, nan
70, 0.078000, nan
45, 0.058000, nan
65, 0.096000, nan
40, 0.024000, 1.024349
5, 0.092000, nan
5, 0.039000, 0.998658
5, 0.017000, 0.998557
80, 0.068000, nan
55, 0.003000, 1.030177
5, 0.063000, 1.015958
20, 0.068000, nan
5, 0.049000, 1.000534
45, 0.067000, nan
15, 0.013000, 1.003476
85, 0.023000, 1.069369
45, 0.038000, 1.080309
40, 0.084000, nan
40, 0.032000, 1.040132
15, 0.046000, 1.031836
45, 0.018000, 1.022903
60, 0.099000, nan
50, 0.078000, nan
25, 0.052000, 1.228611
20, 0.058000, 4.521606
35, 0.028000, 1.023757
60, 0.050000, nan
55, 0.048000, 1.353846
30, 0.064000, nan
75, 0.038000, 1.155600
35, 0.067000, nan
5, 0.045000, 0.999575
90, 0.093000, nan
60, 0.069000, nan
15, 0.055000, 1.129043
5, 0.056000, 1.005004
80, 0.091000, nan
65, 0.017000, 1.036906
75, 0.010000, 1.039905
55, 0.044000, 1.264594
65, 0.000000, 1.035866
65, 0.031000, 1.073381
45, 0.029000, 1.037964
80, 0.055000, nan
70, 0.048000, 4.094560
35, 0.068000, nan
65, 0.025000, 1.051348
5, 0.098000, nan
65, 0.087000, nan
25, 0.072000, nan
80, 0.064000, nan
80, 0.073000, nan
40, 0.080000, nan
65, 0.096000, nan
45, 0.034000, 1.055204
45, 0.030000, 1.040794
40, 0.045000, 1.185008
45, 0.053000, nan
30, 0.031000, 1.021850
90, 0.001000, 1.053951
65, 0.055000, nan
90, 0.081000, nan
60, 0.051000, nan
95, 0.069000, nan
20, 0.063000, nan
90, 0.040000, 1.210659
35, 0.078000, nan
80, 0.064000, nan
35, 0.087000, nan
40, 0.095000, nan
70, 0.040000, 1.182980
35, 0.085000, nan
85, 0.067000, nan
10, 0.073000, nan
70, 0.006000, 1.038666
85, 0.036000, 1.146324
25, 0.012000, 1.007940
35, 0.001000, 1.016578
5, 0.006000, 0.999191
65, 0.047000, 1.468610
75, 0.096000, nan
95, 0.043000, 1.395081
30, 0.008000, 1.011478
75, 0.005000, 1.041452
40, 0.007000, 1.018148
45, 0.096000, nan
85, 0.049000, nan
45, 0.010000, 1.020483
75, 0.070000, nan
60, 0.046000, 1.479836
95, 0.076000, nan
65, 0.077000, nan
5, 0.082000, 1.131526
40, 0.013000, 1.017709
80, 0.019000, 1.055222
95, 0.026000, 1.093845
70, 0.040000, 1.181727
85, 0.042000, 1.299225
75, 0.036000, 1.129617
70, 0.062000, nan
30, 0.094000, nan
80, 0.040000, 1.199927
25, 0.070000, nan
15, 0.092000, nan
30, 0.022000, 1.012995
75, 0.019000, 1.049633
30, 0.092000, nan
15, 0.098000, nan
30, 0.060000, nan
75, 0.065000, nan
45, 0.088000, nan
50, 0.050000, 1.640917
5, 0.038000, 0.998657
45, 0.058000, nan
80, 0.015000, 1.048814
35, 0.005000, 1.015502
75, 0.063000, nan
40, 0.020000, 1.020902
10, 0.094000, nan
85, 0.003000, 1.048733
25, 0.052000, 1.230905
30, 0.093000, nan
55, 0.096000, nan
85, 0.093000, nan
40, 0.096000, nan
65, 0.061000, nan
55, 0.087000, nan
20, 0.020000, 1.006619
65, 0.021000, 1.042425
95, 0.033000, 1.131932
20, 0.018000, 1.006363
40, 0.014000, 1.017793
95, 0.096000, nan
15, 0.080000, nan
30, 0.021000, 1.012523
40, 0.039000, 1.075393
85, 0.019000, 1.058219
15, 0.051000, 1.069134
55, 0.085000, nan
75, 0.085000, nan
25, 0.051000, 1.210946
25, 0.074000, nan
95, 0.091000, nan
15, 0.062000, 10.200335
10, 0.088000, nan
70, 0.087000, nan
10, 0.051000, 1.022755
75, 0.093000, nan
65, 0.007000, 1.032480
10, 0.006000, 1.001663
25, 0.060000, nan
30, 0.002000, 1.013278
45, 0.051000, nan
20, 0.068000, nan
30, 0.015000, 1.011018
30, 0.096000, nan
85, 0.042000, 1.302918
